,Gender,Occupation Status,Age,Education,Marital_Status,Dependants,Salary,State_Code,Current Loan,Tenure,Previous Loans,Defaulted,Status
16191,1,2,30,0,1,4,132213,5,1,2,1,0,1
16192,0,1,24,0,1,2,385379,5,0,0,0,0,1
16193,0,1,37,1,1,2,385379,5,1,4,2,0,1
16194,0,1,29,0,1,1,203437,4,1,2,2,0,1
16195,0,1,27,1,1,3,385379,5,0,0,1,0,1
16196,1,1,39,0,1,2,24261,3,0,0,1,1,0
16197,0,0,47,1,1,1,6959,3,0,0,1,0,0
16198,0,2,24,0,0,0,132213,5,0,0,0,0,1
16199,0,1,45,1,1,0,203437,4,0,0,0,0,1
16200,1,1,43,0,1,2,24261,3,0,0,0,0,0
16201,0,1,43,1,1,1,203437,4,0,0,1,1,1
16202,1,2,42,1,1,5,132213,5,0,0,0,0,1
16203,1,1,43,1,1,0,24261,3,0,0,0,0,0
16204,1,1,34,1,1,4,385379,5,0,0,0,0,1
16205,1,1,38,0,0,0,24261,3,1,4,4,1,0
16206,0,1,34,1,0,0,385379,5,0,0,0,0,1
16207,0,1,24,0,0,0,24261,3,0,0,0,0,0
16208,0,1,23,1,1,2,385379,5,0,0,0,0,1
16209,0,2,39,1,1,2,132213,5,0,0,1,0,1
16210,0,1,22,0,1,2,385379,5,0,0,2,1,1
16211,1,1,20,0,1,1,203437,4,0,0,0,0,1
16212,0,1,46,1,1,2,385379,5,0,0,2,1,1
16213,1,2,24,1,1,2,132213,5,0,0,2,1,1
16214,0,2,27,1,1,3,38252,3,0,0,1,0,0
16215,0,0,46,1,0,0,5455,2,0,0,1,1,0
16216,0,1,35,1,1,0,385379,5,0,0,0,0,1
16217,0,1,32,0,1,0,24261,3,1,3,1,0,0
16218,0,1,25,1,1,4,385379,5,1,3,1,1,1
16219,0,2,40,1,0,1,38252,3,1,4,1,0,0
16220,1,2,37,0,1,0,94571,4,1,4,1,1,0
16221,0,2,19,0,0,1,10454,2,0,0,1,1,0
16222,0,1,47,1,0,0,385379,5,0,0,0,0,1
16223,0,1,38,1,1,5,385379,5,1,4,1,0,1
16224,1,1,49,0,1,4,24261,3,0,0,1,0,0
16225,0,1,48,1,1,5,203437,4,1,2,1,0,1
16226,1,1,43,1,0,0,385379,5,1,1,4,0,1
16227,0,0,33,1,0,0,19999,4,0,0,2,1,0
16228,1,1,36,0,1,4,385379,5,0,0,0,0,1
16229,0,2,21,0,1,2,94571,4,1,4,1,1,0
16230,0,2,36,1,0,1,132213,5,0,0,1,0,1
16231,0,2,48,1,1,5,132213,5,0,0,0,0,1
16232,0,2,20,0,0,1,132213,5,0,0,1,0,1
16233,0,2,28,1,0,0,94571,4,1,3,1,1,0
16234,1,2,29,0,1,1,38252,3,0,0,0,0,0
16235,1,1,45,0,0,1,203437,4,0,0,0,0,1
16236,0,2,42,0,1,0,38252,3,0,0,0,0,0
16237,1,2,21,0,1,3,10454,2,0,0,0,0,0
16238,1,2,25,0,1,5,132213,5,0,0,1,0,1
16239,0,2,26,0,1,1,38252,3,0,0,1,1,0
16240,1,2,37,1,1,3,132213,5,0,0,1,1,1
16241,0,2,36,1,1,4,38252,3,1,3,1,0,0
16242,0,2,31,1,1,4,132213,5,1,3,1,0,1
16243,0,2,31,0,0,0,132213,5,0,0,2,0,1
16244,1,2,42,0,1,0,132213,5,0,0,0,0,1
16245,1,1,37,0,1,2,385379,5,1,4,2,1,1
16246,0,0,41,1,1,5,5455,2,0,0,0,0,0
16247,0,1,30,1,1,3,385379,5,0,0,1,0,1
16248,0,0,35,1,0,0,12730,5,0,0,1,1,0
16249,0,2,48,0,0,1,132213,5,1,1,1,1,1
16250,0,2,49,1,0,0,132213,5,0,0,2,0,1
16251,1,1,46,1,1,3,24261,3,0,0,0,0,0
16252,0,2,40,0,1,2,132213,5,0,0,1,0,1
16253,0,2,30,1,0,1,94571,4,0,0,0,0,0
16254,0,2,46,0,0,1,132213,5,1,2,3,1,1
16255,0,2,31,1,1,2,132213,5,0,0,0,0,1
16256,0,2,43,1,1,1,132213,5,1,3,2,0,1
16257,1,2,30,1,1,1,94571,4,0,0,1,0,0
16258,0,0,37,0,1,4,12730,5,1,1,1,1,0
16259,1,2,32,1,0,0,132213,5,0,0,1,0,1
16260,0,2,25,0,0,1,132213,5,0,0,1,1,1
16261,1,1,31,0,1,2,203437,4,0,0,0,0,1
16262,0,1,24,1,0,0,99468,2,0,0,1,1,0
16263,1,1,42,0,1,5,385379,5,0,0,2,1,1
16264,0,1,37,0,0,1,385379,5,0,0,0,0,1
16265,0,2,37,1,1,5,132213,5,0,0,1,0,1
16266,0,2,22,1,1,3,38252,3,0,0,0,0,0
16267,0,1,37,0,1,2,385379,5,1,3,1,1,1
16268,1,1,27,1,0,0,385379,5,0,0,1,0,1
16269,0,2,34,0,1,3,132213,5,0,0,0,0,1
16270,0,2,45,1,1,4,94571,4,0,0,1,0,0
16271,0,1,22,1,0,0,385379,5,1,2,1,1,1
16272,0,2,24,1,0,1,38252,3,0,0,1,0,0
16273,0,2,26,1,0,0,38252,3,0,0,1,0,0
16274,0,2,45,1,0,0,132213,5,0,0,1,0,1
16275,1,2,47,0,1,2,10454,2,0,0,1,0,0
16276,0,2,42,0,0,0,132213,5,1,4,1,0,1
16277,0,2,34,1,1,5,132213,5,1,3,3,1,1
16278,0,1,49,0,0,1,385379,5,0,0,0,0,1
16279,0,2,23,1,0,0,94571,4,0,0,0,0,0
16280,0,1,39,1,1,5,385379,5,0,0,0,0,1
16281,0,1,40,1,1,0,203437,4,0,0,1,1,1
16282,0,2,28,0,1,5,94571,4,0,0,0,0,0
16283,0,1,41,1,0,1,385379,5,0,0,0,0,1
16284,1,1,31,1,0,1,24261,3,1,3,2,0,0
16285,1,1,47,1,1,2,24261,3,0,0,0,0,0
16286,1,1,44,1,1,0,99468,2,0,0,2,0,0
16287,0,2,32,0,1,2,132213,5,0,0,2,0,1
16288,1,1,25,0,1,4,385379,5,0,0,0,0,1
16289,1,2,47,1,0,1,38252,3,0,0,1,0,0
16290,1,1,38,1,1,2,385379,5,0,0,2,0,1
16291,0,1,24,1,1,1,24261,3,0,0,1,0,0
16292,0,2,25,0,0,1,132213,5,0,0,0,0,1
16293,1,2,23,0,0,1,132213,5,1,1,3,1,1
16294,1,1,39,1,0,1,24261,3,1,3,4,1,0
16295,0,2,36,1,1,4,132213,5,1,2,3,0,1
16296,1,2,41,1,1,0,132213,5,0,0,2,0,1
16297,0,1,30,0,1,2,24261,3,0,0,0,0,0
16298,1,1,24,0,1,2,99468,2,1,3,1,0,0
16299,0,2,45,1,1,4,94571,4,0,0,0,0,0
16300,1,1,19,0,1,4,24261,3,0,0,2,1,0
16301,0,2,22,1,0,0,132213,5,0,0,1,0,1
16302,0,2,37,1,1,3,94571,4,0,0,2,1,0
16303,0,2,30,0,0,1,132213,5,0,0,0,0,1
16304,0,2,33,0,1,5,94571,4,0,0,0,0,0
16305,0,1,21,0,0,0,24261,3,0,0,0,0,0
16306,0,2,41,0,1,5,94571,4,0,0,1,0,0
16307,0,2,45,0,1,3,132213,5,1,3,1,1,1
16308,0,2,46,1,0,0,132213,5,0,0,1,0,1
16309,0,1,44,1,0,1,385379,5,0,0,1,1,1
16310,1,0,38,1,1,1,19999,4,0,0,1,1,0
16311,0,1,49,0,1,0,385379,5,1,3,1,0,1
16312,0,1,46,1,1,4,385379,5,0,0,1,1,1
16313,1,2,26,1,1,5,132213,5,0,0,2,0,1
16314,1,0,29,1,1,0,5455,2,0,0,1,1,0
16315,1,2,34,1,0,0,94571,4,0,0,0,0,0
16316,1,2,27,1,1,2,132213,5,0,0,1,0,1
16317,1,1,21,0,1,3,24261,3,1,4,3,0,0
16318,0,0,23,0,0,1,12730,5,0,0,2,0,0
16319,1,2,38,1,1,0,132213,5,0,0,0,0,1
16320,0,2,32,0,1,4,132213,5,0,0,0,0,1
16321,0,1,46,1,0,0,24261,3,0,0,1,0,0
16322,0,1,44,0,1,1,385379,5,0,0,1,1,1
16323,1,2,33,1,1,4,94571,4,0,0,1,0,0
16324,0,0,24,1,0,0,5455,2,0,0,0,0,0
16325,0,2,45,0,1,3,38252,3,1,2,1,1,0
16326,0,2,44,1,1,2,38252,3,1,4,2,0,0
16327,0,2,22,0,0,1,132213,5,0,0,0,0,1
16328,0,1,26,0,1,1,385379,5,1,3,1,0,1
16329,0,2,37,1,1,4,38252,3,0,0,0,0,0
16330,0,2,45,0,1,0,94571,4,0,0,0,0,0
16331,1,2,23,0,1,0,38252,3,0,0,0,0,0
16332,0,1,31,1,0,1,203437,4,0,0,2,0,1
16333,1,2,34,0,1,5,10454,2,0,0,2,1,0
16334,0,0,19,0,0,1,5455,2,1,1,2,1,0
16335,0,0,31,1,1,0,12730,5,1,4,2,1,0
16336,0,2,49,0,1,2,94571,4,0,0,1,0,0
16337,0,2,40,0,1,3,132213,5,0,0,0,0,1
16338,0,2,29,1,1,4,132213,5,1,3,1,1,1
16339,0,1,39,0,1,1,385379,5,1,3,1,1,1
16340,0,2,26,1,0,0,10454,2,0,0,0,0,0
16341,0,1,43,1,0,1,203437,4,0,0,0,0,1
16342,0,1,26,0,0,1,24261,3,0,0,0,0,0
16343,0,1,42,1,1,3,24261,3,0,0,0,0,0
16344,1,2,46,1,1,1,10454,2,1,4,1,1,0
16345,1,2,32,0,0,0,10454,2,0,0,0,0,0
16346,0,2,31,1,1,5,38252,3,0,0,0,0,0
16347,0,1,21,0,0,1,385379,5,1,3,1,1,1
16348,1,2,22,1,1,2,132213,5,0,0,1,0,1
16349,1,1,49,1,1,0,203437,4,1,2,1,0,1
16350,1,2,45,0,1,1,38252,3,0,0,1,1,0
16351,0,1,38,1,1,4,99468,2,1,3,2,1,0
16352,0,2,33,1,0,1,10454,2,0,0,0,0,0
16353,1,1,33,1,1,5,99468,2,0,0,0,0,0
16354,0,1,48,0,1,3,24261,3,0,0,1,0,0
16355,1,0,45,0,1,5,19999,4,0,0,0,0,0
16356,1,1,39,0,0,1,385379,5,0,0,0,0,1
16357,0,2,31,1,0,0,10454,2,1,1,3,1,0
16358,0,2,27,0,1,4,132213,5,0,0,1,0,1
16359,0,1,46,1,1,0,385379,5,1,3,1,1,1
16360,1,0,43,0,1,5,19999,4,0,0,0,0,0
16361,0,1,28,1,1,1,24261,3,1,1,1,0,0
16362,0,2,47,1,1,1,132213,5,0,0,0,0,1
16363,0,2,30,1,0,1,132213,5,1,1,3,1,1
16364,0,1,32,0,1,1,385379,5,1,3,4,0,1
16365,1,2,19,0,0,1,94571,4,0,0,2,0,0
16366,1,2,32,0,1,2,38252,3,0,0,0,0,0
16367,1,2,32,1,1,1,132213,5,0,0,0,0,1
16368,0,0,26,1,0,0,19999,4,0,0,0,0,0
16369,1,2,34,0,1,0,94571,4,0,0,0,0,0
16370,0,1,32,1,0,1,385379,5,0,0,1,0,1
16371,1,2,19,0,0,0,94571,4,1,2,2,0,0
16372,0,1,34,0,1,2,385379,5,0,0,0,0,1
16373,0,2,36,1,1,1,10454,2,0,0,1,0,0
16374,1,2,25,1,0,0,132213,5,0,0,1,0,1
16375,0,2,33,1,1,1,132213,5,0,0,0,0,1
16376,0,2,42,0,0,0,94571,4,0,0,2,0,0
16377,0,1,35,1,0,0,99468,2,0,0,1,1,0
16378,0,1,49,1,1,0,203437,4,1,1,1,1,1
16379,0,2,37,1,0,0,94571,4,1,3,1,1,0
16380,1,2,41,1,1,3,10454,2,0,0,2,1,0
16381,0,2,31,1,1,3,132213,5,0,0,0,0,1
16382,0,1,27,1,0,0,385379,5,1,3,1,0,1
16383,1,2,42,0,1,2,132213,5,1,1,2,0,1
16384,1,1,42,0,1,5,385379,5,1,3,2,0,1
16385,0,2,33,1,0,0,38252,3,0,0,0,0,0
16386,0,2,43,0,1,4,132213,5,0,0,0,0,1
16387,1,2,44,1,1,3,10454,2,0,0,0,0,0
16388,1,2,21,0,1,5,94571,4,0,0,0,0,0
16389,0,2,42,0,1,2,38252,3,0,0,1,0,0
16390,0,1,19,0,0,1,385379,5,1,4,1,1,1
16391,1,2,34,0,1,3,94571,4,0,0,1,0,0
16392,0,2,26,0,1,2,132213,5,0,0,1,1,1
16393,0,1,47,1,0,0,385379,5,1,1,3,0,1
16394,0,2,41,1,1,0,94571,4,0,0,0,0,0
16395,1,2,31,0,1,0,132213,5,1,2,1,0,1
16396,1,2,49,1,1,4,132213,5,1,3,1,0,1
16397,0,1,26,0,0,0,203437,4,0,0,1,0,1
16398,0,2,35,1,1,3,132213,5,1,3,2,1,1
16399,0,2,40,0,1,4,38252,3,0,0,1,0,0
16400,0,2,41,0,1,3,132213,5,1,2,1,0,1
16401,0,2,32,1,1,4,94571,4,0,0,1,1,0
16402,0,2,45,1,0,1,132213,5,1,3,1,0,1
16403,0,1,39,0,1,3,385379,5,0,0,0,0,1
16404,0,0,48,1,1,1,12730,5,0,0,0,0,0
16405,0,1,39,1,1,3,385379,5,1,3,1,0,1
16406,1,2,25,1,0,0,94571,4,0,0,0,0,0
16407,1,1,49,0,1,3,385379,5,0,0,0,0,1
16408,1,2,45,1,1,2,132213,5,0,0,0,0,1
16409,0,1,33,1,1,4,385379,5,0,0,1,0,1
16410,1,2,34,1,1,4,132213,5,0,0,0,0,1
16411,0,1,37,1,1,4,385379,5,0,0,0,0,1
16412,0,0,24,0,1,3,19999,4,1,3,2,1,0
16413,1,2,41,0,0,1,94571,4,0,0,1,0,0
16414,0,1,19,0,0,0,203437,4,0,0,0,0,1
16415,0,2,30,0,1,1,132213,5,0,0,0,0,1
16416,0,1,36,1,0,0,385379,5,0,0,0,0,1
16417,0,2,34,0,1,5,10454,2,1,2,1,1,0
16418,1,1,30,1,1,1,99468,2,0,0,0,0,0
16419,1,1,38,1,1,1,385379,5,0,0,0,0,1
16420,0,1,31,1,1,4,24261,3,0,0,0,0,0
16421,0,1,26,1,0,0,203437,4,0,0,0,0,1
16422,0,1,45,1,1,2,24261,3,0,0,0,0,0
16423,1,1,47,1,0,0,203437,4,0,0,1,0,1
16424,0,1,48,0,0,1,203437,4,0,0,0,0,1
16425,0,2,44,1,1,2,38252,3,1,3,2,1,0
16426,0,2,40,1,1,3,38252,3,0,0,2,1,0
16427,0,2,19,0,0,0,132213,5,1,1,4,0,1
16428,0,1,44,1,1,3,24261,3,0,0,0,0,0
16429,0,2,39,1,0,1,10454,2,0,0,2,0,0
16430,0,2,25,0,0,0,10454,2,1,3,1,0,0
16431,0,1,33,0,1,3,24261,3,0,0,1,0,0
16432,1,1,47,1,1,2,203437,4,0,0,0,0,1
16433,0,2,40,0,0,1,94571,4,1,2,1,1,0
16434,0,2,31,1,1,3,132213,5,0,0,0,0,1
16435,0,1,31,1,0,0,385379,5,0,0,2,0,1
16436,0,1,46,1,0,1,99468,2,1,4,2,0,0
16437,0,2,27,0,1,4,132213,5,0,0,0,0,1
16438,0,1,42,0,1,5,385379,5,1,2,2,0,1
16439,1,0,33,1,1,5,5455,2,1,1,3,0,0
16440,0,1,22,0,0,0,99468,2,0,0,1,0,0
16441,0,1,31,0,0,1,203437,4,1,1,1,1,1
16442,0,2,45,0,0,0,94571,4,1,2,4,1,0
16443,0,2,30,1,1,4,94571,4,0,0,2,0,0
16444,1,1,23,0,0,0,24261,3,0,0,0,0,0
16445,1,2,25,1,0,0,94571,4,1,2,3,0,0
16446,0,1,26,1,1,4,99468,2,0,0,2,0,0
16447,0,2,23,1,0,1,132213,5,0,0,0,0,1
16448,0,0,27,1,1,3,19999,4,0,0,2,1,0
16449,0,2,32,1,1,5,94571,4,0,0,0,0,0
16450,0,2,44,1,0,1,132213,5,1,3,1,1,1
16451,0,2,30,1,0,1,38252,3,0,0,1,0,0
16452,1,2,22,1,0,1,132213,5,0,0,0,0,1
16453,1,2,38,1,1,2,132213,5,0,0,1,0,1
16454,0,1,47,1,0,1,385379,5,1,3,3,0,1
16455,1,2,26,0,1,4,132213,5,1,1,2,0,1
16456,0,2,35,1,1,3,10454,2,1,2,2,0,0
16457,0,2,26,1,1,0,38252,3,0,0,0,0,0
16458,1,1,39,0,1,0,24261,3,1,4,1,0,0
16459,0,1,47,1,1,1,203437,4,0,0,1,1,1
16460,0,1,48,1,1,1,385379,5,1,1,2,1,1
16461,1,2,45,0,1,0,38252,3,0,0,1,1,0
16462,0,2,19,0,0,0,94571,4,0,0,1,0,0
16463,1,2,38,0,1,2,94571,4,1,1,3,0,0
16464,1,1,20,0,1,4,24261,3,1,2,1,0,0
16465,0,2,22,0,0,1,94571,4,0,0,0,0,0
16466,0,1,42,1,1,2,24261,3,1,4,2,1,0
16467,0,1,39,0,1,3,385379,5,0,0,0,0,1
16468,0,2,19,0,0,0,38252,3,0,0,0,0,0
16469,1,1,25,0,1,3,385379,5,1,4,3,1,1
16470,0,1,19,0,0,0,385379,5,0,0,1,1,1
16471,1,2,27,1,0,1,38252,3,1,3,1,0,0
16472,0,1,21,0,0,1,24261,3,0,0,2,0,0
16473,0,1,30,1,1,1,385379,5,1,4,3,0,1
16474,1,2,37,0,1,5,132213,5,0,0,1,0,1
16475,0,1,33,1,1,0,385379,5,0,0,0,0,1
16476,0,1,49,0,1,0,385379,5,1,4,1,0,1
16477,1,1,40,1,1,4,203437,4,0,0,0,0,1
16478,0,1,34,1,1,0,203437,4,0,0,1,0,1
16479,0,1,28,1,0,0,203437,4,0,0,0,0,1
16480,1,2,40,0,1,3,94571,4,1,4,1,1,0
16481,0,1,47,1,1,0,99468,2,0,0,1,1,0
16482,0,2,45,1,1,4,10454,2,1,2,3,0,0
16483,1,2,45,0,0,0,132213,5,0,0,1,0,1
16484,1,2,24,0,1,0,38252,3,0,0,1,0,0
16485,1,2,47,1,1,5,38252,3,0,0,0,0,0
16486,0,2,35,1,0,1,132213,5,0,0,0,0,1
16487,1,1,39,0,1,5,24261,3,0,0,0,0,0
16488,0,2,46,0,1,1,38252,3,1,4,3,0,0
16489,0,2,40,1,1,5,38252,3,0,0,0,0,0
16490,0,2,42,1,1,1,94571,4,1,4,1,1,0
16491,0,2,47,1,1,3,38252,3,0,0,0,0,0
16492,1,2,35,0,1,1,10454,2,0,0,1,1,0
16493,1,2,39,0,1,3,10454,2,1,1,1,1,0
16494,1,2,37,0,1,5,132213,5,1,2,1,0,1
16495,0,2,36,1,1,3,10454,2,0,0,0,0,0
16496,0,1,29,0,1,1,385379,5,0,0,1,0,1
16497,1,2,42,0,1,0,38252,3,1,2,1,0,0
16498,0,2,25,1,1,0,94571,4,1,1,2,1,0
16499,1,1,28,0,1,1,203437,4,0,0,0,0,1
16500,0,1,25,0,1,0,203437,4,0,0,0,0,1
16501,1,2,23,0,0,0,10454,2,0,0,1,0,0
16502,0,2,30,1,1,1,94571,4,0,0,0,0,0
16503,0,2,34,0,1,3,132213,5,0,0,1,1,1
16504,1,1,47,0,1,0,24261,3,0,0,0,0,0
16505,0,2,43,1,1,4,132213,5,0,0,0,0,1
16506,0,2,39,1,1,4,132213,5,0,0,1,0,1
16507,1,2,36,0,0,1,132213,5,0,0,0,0,1
16508,1,2,21,0,0,1,94571,4,0,0,0,0,0
16509,0,1,38,1,0,1,203437,4,0,0,0,0,1
16510,1,2,33,1,1,3,94571,4,1,3,2,1,0
16511,0,1,23,1,1,1,385379,5,0,0,2,0,1
16512,0,2,31,0,0,0,132213,5,0,0,1,0,1
16513,0,0,37,1,0,1,6959,3,1,4,1,0,0
16514,1,2,30,0,0,0,94571,4,0,0,0,0,0
16515,0,2,48,0,0,1,132213,5,1,4,2,1,1
16516,1,2,41,1,1,5,94571,4,0,0,1,1,0
16517,0,2,39,0,0,0,132213,5,0,0,2,0,1
16518,1,0,23,1,0,1,19999,4,0,0,1,0,0
16519,1,2,24,0,1,3,132213,5,0,0,0,0,1
16520,1,0,25,0,1,2,12730,5,1,2,1,1,0
16521,0,2,44,1,1,1,132213,5,1,2,3,0,1
16522,1,0,28,1,1,1,19999,4,1,4,1,1,0
16523,0,2,34,1,1,5,132213,5,1,2,4,0,1
16524,0,0,26,1,0,0,12730,5,0,0,0,0,0
16525,0,1,27,1,0,0,203437,4,0,0,1,1,1
16526,0,2,45,1,1,3,132213,5,0,0,0,0,1
16527,0,2,22,0,1,5,94571,4,0,0,0,0,0
16528,1,1,39,1,1,2,203437,4,1,1,2,0,1
16529,0,2,49,0,1,3,94571,4,1,1,2,0,0
16530,0,2,39,1,0,1,132213,5,1,3,3,1,1
16531,0,2,26,0,1,2,94571,4,0,0,1,1,0
16532,0,0,43,0,1,3,12730,5,0,0,0,0,0
16533,0,1,25,1,0,1,203437,4,0,0,0,0,1
16534,0,2,33,1,0,0,10454,2,0,0,2,0,0
16535,1,2,39,1,0,1,94571,4,0,0,1,1,0
16536,1,2,21,0,1,3,132213,5,1,1,1,1,1
16537,0,2,35,0,1,4,38252,3,0,0,0,0,0
16538,0,0,29,0,1,3,12730,5,0,0,0,0,0
16539,0,1,27,0,1,3,203437,4,0,0,0,0,1
16540,0,2,23,1,1,4,94571,4,1,4,3,0,0
16541,1,2,43,0,1,2,132213,5,0,0,0,0,1
16542,1,1,28,1,1,5,385379,5,0,0,1,1,1
16543,1,0,33,1,1,3,12730,5,0,0,0,0,0
16544,0,1,46,0,0,0,203437,4,0,0,0,0,1
16545,0,2,47,0,1,2,132213,5,0,0,1,1,1
16546,0,2,32,1,1,1,132213,5,0,0,0,0,1
16547,0,2,22,1,0,0,132213,5,1,2,1,1,1
16548,0,1,39,1,1,0,203437,4,1,3,4,0,1
16549,1,1,38,1,1,3,203437,4,0,0,0,0,1
16550,0,2,20,0,1,5,38252,3,0,0,1,0,0
16551,1,0,30,1,1,5,12730,5,0,0,1,0,0
16552,0,2,19,0,0,1,132213,5,0,0,0,0,1
16553,1,2,42,0,1,2,94571,4,1,1,1,0,0
16554,0,1,38,1,1,4,203437,4,0,0,0,0,1
16555,0,1,23,1,1,2,24261,3,0,0,0,0,0
16556,0,1,24,1,0,0,385379,5,0,0,2,1,1
16557,0,2,48,1,1,3,132213,5,0,0,0,0,1
16558,1,1,42,1,0,1,385379,5,0,0,1,0,1
16559,0,2,29,1,0,1,94571,4,1,4,4,1,0
16560,0,1,26,0,1,3,203437,4,0,0,0,0,1
16561,1,2,25,1,0,0,10454,2,0,0,0,0,0
16562,0,0,22,0,0,0,12730,5,0,0,1,0,0
16563,0,2,24,0,0,0,132213,5,0,0,0,0,1
16564,0,2,34,1,1,5,132213,5,1,3,2,0,1
16565,0,2,38,1,1,1,38252,3,0,0,0,0,0
16566,0,2,33,0,1,0,132213,5,0,0,2,0,1
16567,1,2,32,1,1,3,132213,5,0,0,0,0,1
16568,0,1,41,0,1,1,203437,4,0,0,0,0,1
16569,0,2,30,0,0,0,132213,5,0,0,0,0,1
16570,0,2,47,1,1,4,10454,2,0,0,1,0,0
16571,0,2,30,1,1,0,94571,4,0,0,0,0,0
16572,0,0,34,1,1,0,12730,5,1,1,4,1,0
16573,0,1,33,0,1,0,385379,5,0,0,0,0,1
16574,1,1,47,0,1,4,385379,5,0,0,1,1,1
16575,0,1,31,1,0,1,203437,4,0,0,0,0,1
16576,1,2,29,1,1,2,94571,4,0,0,0,0,0
16577,0,1,48,1,0,0,99468,2,0,0,0,0,0
16578,1,0,35,1,1,5,12730,5,0,0,2,0,0
16579,1,2,39,1,0,1,132213,5,0,0,0,0,1
16580,1,0,33,1,1,0,12730,5,0,0,0,0,0
16581,1,2,32,1,1,5,132213,5,0,0,1,0,1
16582,0,2,28,1,1,5,132213,5,0,0,1,0,1
16583,1,2,30,1,1,2,132213,5,1,2,1,0,1
16584,0,0,34,0,0,1,6959,3,1,1,1,0,0
16585,1,2,33,1,1,0,38252,3,1,1,1,0,0
16586,1,2,28,0,1,3,132213,5,0,0,1,0,1
16587,0,2,49,0,1,1,10454,2,0,0,0,0,0
16588,0,1,22,1,0,1,24261,3,1,2,3,0,0
16589,0,1,45,1,1,0,99468,2,0,0,0,0,0
16590,1,1,41,0,1,5,385379,5,0,0,0,0,1
16591,0,2,47,0,1,0,38252,3,0,0,0,0,0
16592,0,2,27,1,1,1,132213,5,0,0,1,0,1
16593,0,0,39,0,0,1,6959,3,1,1,2,0,0
16594,0,2,38,1,1,1,38252,3,0,0,0,0,0
16595,0,2,49,1,0,0,132213,5,0,0,0,0,1
16596,1,2,27,1,0,0,132213,5,1,3,1,0,1
16597,0,1,39,1,0,1,99468,2,0,0,0,0,0
16598,0,2,43,0,1,2,94571,4,0,0,0,0,0
16599,0,2,42,1,0,1,132213,5,1,1,1,1,1
16600,0,1,38,1,0,0,385379,5,0,0,1,0,1
16601,1,2,29,0,0,1,132213,5,0,0,0,0,1
16602,0,1,29,1,1,1,99468,2,0,0,0,0,0
16603,0,2,25,1,0,0,94571,4,0,0,1,1,0
16604,0,1,39,0,1,1,203437,4,0,0,0,0,1
16605,0,2,28,1,1,2,132213,5,1,4,1,1,1
16606,0,2,22,1,0,1,132213,5,1,3,3,0,1
16607,0,2,23,1,1,3,38252,3,0,0,0,0,0
16608,1,1,23,0,1,4,203437,4,0,0,0,0,1
16609,0,2,29,0,0,0,94571,4,1,1,3,1,0
16610,0,2,49,1,1,5,132213,5,1,1,2,0,1
16611,1,1,27,0,1,4,385379,5,0,0,0,0,1
16612,0,1,46,0,1,1,24261,3,0,0,1,0,0
16613,1,1,34,1,1,1,203437,4,1,2,1,1,1
16614,0,2,27,1,1,4,94571,4,0,0,1,1,0
16615,1,2,40,1,1,3,94571,4,1,2,3,1,0
16616,0,1,48,1,1,1,385379,5,1,3,1,0,1
16617,0,2,22,1,1,4,38252,3,0,0,1,1,0
16618,0,1,49,0,1,4,385379,5,1,3,1,1,1
16619,0,2,20,0,0,0,38252,3,0,0,0,0,0
16620,0,0,32,0,1,5,12730,5,1,1,2,0,0
16621,1,2,21,0,0,1,94571,4,1,2,2,1,0
16622,0,2,36,0,0,0,94571,4,0,0,0,0,0
16623,0,2,39,1,1,5,132213,5,0,0,0,0,1
16624,0,1,24,1,0,0,99468,2,0,0,0,0,0
16625,0,2,29,0,0,1,38252,3,1,4,2,0,0
16626,0,2,39,1,0,0,38252,3,0,0,1,0,0
16627,0,2,36,1,1,5,38252,3,0,0,0,0,0
16628,1,1,30,1,1,0,203437,4,0,0,2,0,1
16629,1,2,23,1,0,0,132213,5,1,3,2,0,1
16630,0,2,27,1,1,5,132213,5,1,4,1,0,1
16631,1,1,38,1,1,0,203437,4,0,0,0,0,1
16632,1,2,46,0,1,4,38252,3,0,0,0,0,0
16633,0,1,44,0,1,2,385379,5,0,0,0,0,1
16634,0,1,36,0,1,3,385379,5,1,2,3,0,1
16635,0,2,37,1,1,1,94571,4,1,4,1,1,0
16636,1,1,21,0,1,1,203437,4,1,3,1,0,1
16637,1,1,27,0,1,3,385379,5,1,3,1,1,1
16638,0,1,22,0,0,1,24261,3,0,0,0,0,0
16639,1,2,49,1,0,1,94571,4,0,0,0,0,0
16640,1,1,35,0,1,3,203437,4,0,0,0,0,1
16641,1,2,35,1,1,0,10454,2,0,0,1,1,0
16642,0,2,49,1,1,2,132213,5,0,0,1,1,1
16643,0,1,41,0,1,3,385379,5,0,0,0,0,1
16644,0,2,41,0,0,1,38252,3,0,0,1,1,0
16645,0,1,20,0,1,2,24261,3,0,0,0,0,0
16646,0,1,27,1,0,0,203437,4,1,1,4,0,1
16647,0,1,27,0,1,5,24261,3,1,2,3,0,0
16648,0,1,23,0,1,3,385379,5,1,3,3,1,1
16649,0,1,33,1,1,5,203437,4,0,0,0,0,1
16650,0,2,33,1,1,0,132213,5,0,0,0,0,1
16651,0,1,21,0,0,0,99468,2,1,4,2,1,0
16652,0,1,37,1,1,2,385379,5,0,0,0,0,1
16653,1,1,46,1,1,2,385379,5,0,0,2,1,1
16654,0,2,21,0,0,1,94571,4,1,3,4,0,0
